text,label
"Make 1,200 dollars a week working part-time from home! No experience required. Start working today, just pay 5.40 dollars sign-up fee at: http://netflix-billing-renew.xyz",Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 2.99 dollars. Pay here to release package: http://bofafraud-block.com,Scam
URGENT: Your Chase account ending in 4321 has been temporarily locked due to suspicious logins from Nigeria. Click here to verify and restore access immediately: http://wellsfargo-verify-portal.org,Scam
"IRS Notice: Final warning. You owe 5,000 in back taxes. Pay immediately to avoid a sheriff dispatch and court warrant. Details: http://bofafraud-block.com",Scam
URGENT: Your Chase account ending in 1122 has been temporarily locked due to suspicious logins from Nigeria. Click here to verify and restore access immediately: http://wellsfargo-verify-portal.org,Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 8,500 dollars cash in our annual Venmo promotion. Claim prize here: http://bofafraud-block.com",Scam
"Make 8,500 dollars a week working part-time from home! No experience required. Start working today, just pay 49 dollars sign-up fee at: http://dhl-parcel-reclaim.info",Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 1,200 dollars cash in our annual Bank of America promotion. Claim prize here: http://paypal-resolution-center.com/login",Scam
"Crypto Warning: A withdrawal request of 1.25 BTC has been initiated on your wallet. If this was not you, cancel it immediately at: http://wellsfargo-verify-portal.org",Scam
URGENT: Your Capital One account ending in 7788 has been temporarily locked due to suspicious logins from Beijing. Click here to verify and restore access immediately: http://amazon-prime-login-auth.net,Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 8,500 dollars cash in our annual Citi promotion. Claim prize here: http://netflix-billing-renew.xyz",Scam
URGENT: Your Citi account ending in 4321 has been temporarily locked due to suspicious logins from Nigeria. Click here to verify and restore access immediately: http://wellsfargo-verify-portal.org,Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 1.50 dollars. Pay here to release package: http://chase-security-alert.net,Scam
Congratulations! Your mobile number was selected as the grand prize winner of 450 dollars cash in our annual Capital One promotion. Claim prize here: http://bofafraud-block.com,Scam
"Crypto Warning: A withdrawal request of 0.45 BTC has been initiated on your wallet. If this was not you, cancel it immediately at: http://metamask-wallet-reclaim.net",Scam
URGENT: Your PayPal account ending in 4321 has been temporarily locked due to suspicious logins from Russia. Click here to verify and restore access immediately: http://amazon-prime-login-auth.net,Scam
"Make 450 dollars a week working part-time from home! No experience required. Start working today, just pay 5.40 dollars sign-up fee at: http://bofafraud-block.com",Scam
"Crypto Warning: A withdrawal request of 0.15 BTC has been initiated on your wallet. If this was not you, cancel it immediately at: http://netflix-billing-renew.xyz",Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 99 dollars. Pay here to release package: http://dhl-parcel-reclaim.info,Scam
URGENT: Your Citi account ending in 4321 has been temporarily locked due to suspicious logins from Russia. Click here to verify and restore access immediately: http://dhl-parcel-reclaim.info,Scam
"Dear Disney+ Member, your monthly subscription payment failed. To avoid service suspension, update your credit card details immediately at: http://bofafraud-block.com",Scam
Congratulations! Your mobile number was selected as the grand prize winner of 849.99 dollars cash in our annual Venmo promotion. Claim prize here: http://paypal-resolution-center.com/login,Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 12,400 dollars cash in our annual Wells Fargo promotion. Claim prize here: http://bofafraud-block.com",Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 49 dollars. Pay here to release package: http://netflix-billing-renew.xyz,Scam
"Dear Spotify Member, your monthly subscription payment failed. To avoid service suspension, update your credit card details immediately at: http://amazon-prime-login-auth.net",Scam
"Make 450 dollars a week working part-time from home! No experience required. Start working today, just pay 2.99 dollars sign-up fee at: http://bofafraud-block.com",Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 2,500 dollars cash in our annual Bank of America promotion. Claim prize here: http://chase-security-alert.net",Scam
URGENT: Your Wells Fargo account ending in 7788 has been temporarily locked due to suspicious logins from Moscow. Click here to verify and restore access immediately: http://metamask-wallet-reclaim.net,Scam
"Make 12,400 dollars a week working part-time from home! No experience required. Start working today, just pay 99 dollars sign-up fee at: http://wellsfargo-verify-portal.org",Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 8,500 dollars cash in our annual Chase promotion. Claim prize here: http://dhl-parcel-reclaim.info",Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 2,500 dollars cash in our annual Venmo promotion. Claim prize here: http://amazon-prime-login-auth.net",Scam
URGENT: Your PayPal account ending in 5566 has been temporarily locked due to suspicious logins from Nigeria. Click here to verify and restore access immediately: http://dhl-parcel-reclaim.info,Scam
URGENT: Your Citi account ending in 7788 has been temporarily locked due to suspicious logins from Nigeria. Click here to verify and restore access immediately: http://paypal-resolution-center.com/login,Scam
"Crypto Warning: A withdrawal request of 0.45 BTC has been initiated on your wallet. If this was not you, cancel it immediately at: http://dhl-parcel-reclaim.info",Scam
URGENT: Your Wells Fargo account ending in 4321 has been temporarily locked due to suspicious logins from Kiev. Click here to verify and restore access immediately: http://chase-security-alert.net,Scam
"Crypto Warning: A withdrawal request of 0.45 BTC has been initiated on your wallet. If this was not you, cancel it immediately at: http://wellsfargo-verify-portal.org",Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 2,500 dollars cash in our annual Bank of America promotion. Claim prize here: http://paypal-resolution-center.com/login",Scam
"Dear Google Member, your monthly subscription payment failed. To avoid service suspension, update your credit card details immediately at: http://paypal-resolution-center.com/login",Scam
Congratulations! Your mobile number was selected as the grand prize winner of 849.99 dollars cash in our annual PayPal promotion. Claim prize here: http://wellsfargo-verify-portal.org,Scam
"Make 1,200 dollars a week working part-time from home! No experience required. Start working today, just pay 1.50 dollars sign-up fee at: http://bofafraud-block.com",Scam
"IRS Notice: Final warning. You owe 12,400 in back taxes. Pay immediately to avoid a sheriff dispatch and court warrant. Details: http://netflix-billing-renew.xyz",Scam
URGENT: Your Venmo account ending in 5566 has been temporarily locked due to suspicious logins from Moscow. Click here to verify and restore access immediately: http://wellsfargo-verify-portal.org,Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 49 dollars. Pay here to release package: http://dhl-parcel-reclaim.info,Scam
URGENT: Your PayPal account ending in 4321 has been temporarily locked due to suspicious logins from Kiev. Click here to verify and restore access immediately: http://wellsfargo-verify-portal.org,Scam
DHL Delivery Alert: Your parcel is on hold due to unpaid customs fees of 99 dollars. Pay here to release package: http://netflix-billing-renew.xyz,Scam
IRS Notice: Final warning. You owe 849.99 in back taxes. Pay immediately to avoid a sheriff dispatch and court warrant. Details: http://metamask-wallet-reclaim.net,Scam
"Congratulations! Your mobile number was selected as the grand prize winner of 2,500 dollars cash in our annual Venmo promotion. Claim prize here: http://chase-security-alert.net",Scam
"Make 849.99 dollars a week working part-time from home! No experience required. Start working today, just pay 1.50 dollars sign-up fee at: http://chase-security-alert.net",Scam
"Dear Apple Member, your monthly subscription payment failed. To avoid service suspension, update your credit card details immediately at: http://bofafraud-block.com",Scam
URGENT: Your PayPal account ending in 7788 has been temporarily locked due to suspicious logins from Russia. Click here to verify and restore access immediately: http://netflix-billing-renew.xyz,Scam
